city,timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,us_aqi,european_aqi,temperature,humidity,wind_speed,pressure,precipitation,cloudcover
Karachi,2025-10-11 10:00:00+00:00,83.1,42.4,293.0,5.9,159.0,23.6,113.91666,72.85333,31.15,41.00888,9.044888,1011.5,0.0,28.0
Karachi,2025-10-11 11:00:00+00:00,82.7,42.6,321.0,8.0,153.0,24.4,114.52082,73.04666,30.65,42.736458,9.726664,1011.2,0.0,15.0
Karachi,2025-10-11 12:00:00+00:00,77.8,41.1,386.0,10.4,143.0,24.2,115.239586,73.276665,29.45,51.135277,10.944532,1011.4,0.0,13.0
Karachi,2025-10-11 13:00:00+00:00,72.6,41.6,523.0,17.1,118.0,22.2,115.02082,73.206665,28.3,59.461857,9.3876505,1011.7,0.0,1.0
Karachi,2025-10-11 14:00:00+00:00,66.8,42.0,697.0,26.7,83.0,19.6,114.84375,73.15,27.55,64.47337,7.3799996,1011.9,0.0,2.0
Karachi,2025-10-11 15:00:00+00:00,64.7,40.9,818.0,35.3,54.0,17.6,114.79166,73.13333,26.9,68.44086,7.172949,1012.5,0.0,1.0
Karachi,2025-10-11 16:00:00+00:00,64.0,41.1,848.0,42.8,38.0,17.2,114.75,73.12,26.4,72.02109,6.4323244,1012.6,0.0,0.0
Karachi,2025-10-11 17:00:00+00:00,64.3,42.7,825.0,49.4,29.0,17.5,114.739586,73.11667,26.0,75.11453,6.6185193,1012.8,0.0,0.0
Karachi,2025-10-11 18:00:00+00:00,65.0,44.8,763.0,52.4,24.0,17.5,114.802086,73.136665,25.35,79.51542,6.7469993,1013.0,0.0,0.0
Karachi,2025-10-11 19:00:00+00:00,64.0,44.5,645.0,49.9,23.0,16.6,114.8854,73.16333,25.1,80.46092,6.66,1012.9,0.0,0.0
Karachi,2025-10-11 20:00:00+00:00,61.2,42.4,490.0,43.8,25.0,15.4,114.81249,73.14,24.75,82.41035,7.754637,1012.7,0.0,0.0
Karachi,2025-10-11 21:00:00+00:00,58.2,39.7,365.0,37.1,29.0,14.3,114.53124,73.049995,24.5,84.16461,8.643749,1012.2,0.0,0.0
Karachi,2025-10-11 22:00:00+00:00,55.5,36.8,255.0,29.2,36.0,13.3,114.24999,72.95999,24.2,85.42946,7.289444,1012.2,0.0,0.0
Karachi,2025-10-11 23:00:00+00:00,52.7,33.6,176.0,20.8,44.0,12.3,114.062485,72.9,23.9,86.45176,6.2999997,1012.1,0.0,0.0
Karachi,2025-10-12 00:00:00+00:00,52.2,33.2,246.0,20.0,43.0,13.2,113.84375,72.83,23.55,90.47751,5.5799994,1012.4,0.0,0.0
Karachi,2025-10-12 01:00:00+00:00,51.2,32.0,640.0,25.4,38.0,13.6,113.65625,72.77,23.7,88.57511,5.5450516,1012.8,0.0,0.0
Karachi,2025-10-12 02:00:00+00:00,53.9,35.0,1183.0,32.5,32.0,14.4,113.281265,72.65,23.6,88.29653,4.7521367,1013.3,0.0,0.0
Karachi,2025-10-12 03:00:00+00:00,57.2,39.3,1467.0,34.9,39.0,16.3,112.36459,72.35667,24.9,80.43464,3.710795,1013.9,0.0,0.0
Karachi,2025-10-12 04:00:00+00:00,63.8,38.8,1229.0,27.9,69.0,20.8,111.604164,72.113335,27.4,63.648518,4.8965297,1014.0,0.0,0.0
Karachi,2025-10-12 05:00:00+00:00,68.7,39.6,732.0,16.2,111.0,26.5,111.604164,72.113335,30.1,42.450527,5.1481256,1014.0,0.0,0.0
Karachi,2025-10-12 06:00:00+00:00,60.5,34.6,352.0,7.3,144.0,29.8,111.57291,72.10333,31.55,34.134872,5.7852573,1014.0,0.0,0.0
Karachi,2025-10-12 07:00:00+00:00,61.2,32.8,251.0,4.3,160.0,28.7,110.77082,71.846664,32.45,29.898888,6.9270773,1013.0,0.0,0.0
Karachi,2025-10-12 08:00:00+00:00,63.6,32.9,268.0,4.1,168.0,25.2,109.73958,71.51666,32.95,28.036959,8.836514,1012.2,0.0,0.0
Karachi,2025-10-12 09:00:00+00:00,63.8,33.4,298.0,4.7,171.0,22.5,108.80207,71.21667,33.1,26.110075,10.587918,1011.3,0.0,6.0
Karachi,2025-10-12 10:00:00+00:00,62.9,34.0,297.0,4.9,171.0,22.0,107.89583,70.92667,32.95,23.983978,10.990322,1010.8,0.0,9.0
Karachi,2025-10-12 11:00:00+00:00,61.7,34.5,309.0,6.0,166.0,22.2,107.02083,70.64666,32.5,22.688967,9.997699,1010.5,0.0,4.0
Karachi,2025-10-12 12:00:00+00:00,66.8,38.5,365.0,9.5,155.0,22.6,113.2653,70.37667,32.05,21.375843,9.266067,1010.9,0.0,1.0
Karachi,2025-10-12 13:00:00+00:00,62.4,41.2,508.0,17.3,128.0,20.9,131.54762,70.29,30.55,31.084106,8.731392,1011.1,0.0,0.0
Karachi,2025-10-12 14:00:00+00:00,59.8,43.3,695.0,28.2,91.0,18.5,135.16156,70.276665,28.65,47.04827,8.557102,1011.6,0.0,0.0
Karachi,2025-10-12 15:00:00+00:00,60.1,43.8,822.0,36.5,63.0,16.7,123.89455,70.31999,27.65,55.535805,6.763786,1012.2,0.0,0.0
Karachi,2025-10-12 16:00:00+00:00,60.8,44.7,847.0,40.3,53.0,16.0,106.302086,70.416664,26.9,62.950127,7.1208143,1012.6,0.0,0.0
Karachi,2025-10-12 17:00:00+00:00,61.5,45.8,812.0,41.5,52.0,15.9,106.67708,70.53667,26.4,65.43939,6.87779,1012.8,0.0,0.0
Karachi,2025-10-12 18:00:00+00:00,62.9,46.8,738.0,40.9,53.0,15.5,107.00001,70.64,25.7,71.8966,6.2613096,1013.2,0.0,0.0
Karachi,2025-10-12 19:00:00+00:00,63.6,47.6,604.0,38.2,52.0,14.5,107.208336,70.706665,25.2,76.38435,7.029225,1012.9,0.0,0.0
Karachi,2025-10-12 20:00:00+00:00,61.0,46.9,430.0,33.6,53.0,13.3,107.531235,70.81,24.55,81.63216,7.3094187,1012.9,0.0,0.0
Karachi,2025-10-12 21:00:00+00:00,56.9,44.0,299.0,28.6,55.0,12.2,107.99999,70.96,24.25,86.22119,7.570707,1012.5,0.0,0.0
Karachi,2025-10-12 22:00:00+00:00,54.0,41.2,200.0,22.2,61.0,11.2,108.44791,71.10333,24.0,89.95909,7.729527,1012.5,0.0,0.0
Karachi,2025-10-12 23:00:00+00:00,52.0,38.8,142.0,15.3,68.0,10.3,108.90624,71.24999,23.75,90.4911,8.211235,1012.4,0.0,0.0
Karachi,2025-10-13 00:00:00+00:00,50.8,36.9,240.0,13.0,70.0,9.9,109.44791,71.42333,23.45,88.01408,7.3997297,1012.6,0.0,0.0
Karachi,2025-10-13 01:00:00+00:00,50.1,36.0,679.0,20.1,62.0,10.8,109.833336,71.54667,23.25,87.997116,6.5520988,1012.9,0.0,0.0
Karachi,2025-10-13 02:00:00+00:00,52.4,38.2,1274.0,29.4,52.0,12.2,110.25001,71.68,23.2,87.454094,5.3939967,1013.4,0.0,0.0
Karachi,2025-10-13 03:00:00+00:00,54.2,41.3,1576.0,33.4,53.0,13.8,110.58333,71.78667,24.75,79.189316,3.644722,1013.9,0.0,0.0
Karachi,2025-10-13 04:00:00+00:00,55.1,36.8,1293.0,26.8,76.0,15.9,110.79166,71.85333,27.55,65.27449,5.0816135,1014.3,0.0,0.0
Karachi,2025-10-13 05:00:00+00:00,49.5,33.3,717.0,14.9,110.0,18.3,110.58333,71.78667,30.0,46.813282,7.256032,1014.3,0.0,0.0
Karachi,2025-10-13 06:00:00+00:00,47.0,31.3,284.0,5.9,137.0,19.8,109.92708,71.57667,31.6,35.8465,9.741642,1014.2,0.0,0.0
Karachi,2025-10-13 07:00:00+00:00,43.9,28.9,180.0,3.2,150.0,19.8,109.58333,71.46667,32.2,33.65516,10.897063,1013.5,0.0,0.0
Karachi,2025-10-13 08:00:00+00:00,42.1,28.0,218.0,3.4,156.0,18.9,109.177086,71.33666,32.45,32.333683,12.157663,1012.7,0.0,0.0
Karachi,2025-10-13 09:00:00+00:00,42.3,28.5,269.0,4.4,158.0,18.4,108.66667,71.17333,32.3,32.292484,12.96125,1012.0,0.0,5.0
Karachi,2025-10-13 10:00:00+00:00,42.6,29.2,280.0,5.3,157.0,18.9,108.15625,71.009995,31.95,32.30136,12.800266,1011.4,0.0,12.0
Karachi,2025-10-13 11:00:00+00:00,42.7,29.7,304.0,6.9,151.0,19.8,107.65625,70.85,31.3,33.734825,12.703715,1011.0,0.0,1.0
Karachi,2025-10-13 12:00:00+00:00,54.5,38.0,374.0,10.3,138.0,21.6,107.15625,70.689995,30.8,35.394318,10.837435,1011.1,0.0,1.0
Karachi,2025-10-13 13:00:00+00:00,54.0,40.0,534.0,16.6,116.0,20.3,112.62754,70.67333,29.75,42.084232,8.467655,1011.3,0.0,0.0
Karachi,2025-10-13 14:00:00+00:00,53.8,42.0,740.0,25.6,85.0,18.6,113.903046,70.63333,28.6,52.87711,5.9834766,1011.7,0.0,0.0
Karachi,2025-10-13 15:00:00+00:00,54.0,42.5,896.0,34.0,60.0,17.4,106.84374,70.59,27.7,60.629833,5.12289,1012.3,0.0,0.0
Karachi,2025-10-13 16:00:00+00:00,54.9,44.1,979.0,41.8,46.0,17.5,106.708336,70.54666,26.95,65.35119,4.379589,1012.6,0.0,0.0
Karachi,2025-10-13 17:00:00+00:00,57.0,46.6,1012.0,49.0,37.0,18.2,106.645836,70.526665,26.25,70.241356,6.151683,1012.6,0.0,0.0
Karachi,2025-10-13 18:00:00+00:00,59.6,49.0,962.0,52.2,32.0,18.4,106.729164,70.55333,25.4,75.71359,6.384293,1012.5,0.0,0.0
Karachi,2025-10-13 19:00:00+00:00,60.1,49.9,767.0,49.2,32.0,17.5,106.95832,70.62666,24.95,78.24959,7.674842,1012.4,0.0,0.0
Karachi,2025-10-13 20:00:00+00:00,56.8,47.5,488.0,42.3,36.0,16.0,107.197914,70.70334,24.4,80.36868,7.841887,1011.9,0.0,0.0
Karachi,2025-10-13 21:00:00+00:00,53.3,44.0,281.0,34.8,42.0,14.5,107.26041,70.723335,24.2,79.60248,7.995323,1011.7,0.0,0.0
Karachi,2025-10-13 22:00:00+00:00,50.2,40.5,182.0,26.2,51.0,12.9,107.26041,70.723335,24.1,79.34339,8.641874,1011.2,0.0,0.0
Karachi,2025-10-13 23:00:00+00:00,47.4,37.8,155.0,17.0,62.0,11.3,107.1875,70.700005,23.85,81.29347,9.499158,1011.0,0.0,0.0
Karachi,2025-10-14 00:00:00+00:00,47.1,37.6,239.0,15.6,60.0,11.7,107.083336,70.666664,23.5,86.41378,8.905908,1011.1,0.0,0.0
Karachi,2025-10-14 01:00:00+00:00,46.9,37.1,556.0,22.8,53.0,12.4,107.15625,70.689995,23.55,88.02257,8.777653,1011.5,0.0,0.0
Karachi,2025-10-14 02:00:00+00:00,50.4,40.3,984.0,32.3,45.0,13.5,107.27083,70.72666,23.65,87.762054,8.596766,1012.0,0.0,0.0
Karachi,2025-10-14 03:00:00+00:00,54.0,44.6,1205.0,36.1,49.0,14.8,107.48957,70.79667,25.1,80.21501,6.151683,1012.5,0.0,0.0
Karachi,2025-10-14 04:00:00+00:00,55.6,41.6,1007.0,28.7,75.0,16.5,107.83333,70.90667,27.6,67.11903,7.889258,1012.9,0.0,0.0
Karachi,2025-10-14 05:00:00+00:00,49.1,35.0,602.0,15.6,112.0,18.4,108.33333,71.06666,29.95,48.603794,8.400428,1012.8,0.0,0.0
Karachi,2025-10-14 06:00:00+00:00,38.3,27.8,299.0,5.8,142.0,19.7,108.510414,71.12334,31.95,34.0244,7.5019197,1012.6,0.0,0.0
Karachi,2025-10-14 07:00:00+00:00,34.0,25.0,236.0,2.9,156.0,19.7,108.14582,71.00666,33.05,27.514854,5.9399996,1011.7,0.0,0.0
Karachi,2025-10-14 08:00:00+00:00,33.2,25.0,276.0,3.3,163.0,19.0,107.73957,70.87666,33.45,26.727257,8.297589,1010.6,0.0,0.0
Karachi,2025-10-14 09:00:00+00:00,33.6,25.8,319.0,4.4,165.0,18.6,107.42707,70.776665,33.4,28.529497,11.48761,1009.8,0.0,3.0
Karachi,2025-10-14 10:00:00+00:00,34.3,26.5,317.0,5.1,164.0,19.0,107.14581,70.68666,32.9,28.582,13.581354,1009.2,0.0,36.0
Karachi,2025-10-14 11:00:00+00:00,34.6,26.8,318.0,6.5,158.0,19.6,106.86457,70.596664,31.95,29.86076,13.590894,1009.3,0.0,2.0
Karachi,2025-10-14 12:00:00+00:00,34.1,26.9,365.0,8.8,148.0,19.7,107.95066,70.5,30.9,34.288715,10.644379,1009.5,0.0,0.0
Karachi,2025-10-14 13:00:00+00:00,38.3,31.2,513.0,16.3,124.0,18.6,123.46939,70.13,29.05,55.704697,10.464798,1009.8,0.0,0.0
Karachi,2025-10-14 14:00:00+00:00,41.1,34.6,706.0,26.6,91.0,17.0,126.02041,69.83666,27.8,67.15905,8.885877,1010.0,0.0,0.0
Karachi,2025-10-14 15:00:00+00:00,41.0,34.7,819.0,34.2,66.0,15.7,115.17859,69.590004,27.1,71.70484,8.431228,1010.5,0.0,0.0
Karachi,2025-10-14 16:00:00+00:00,40.5,34.5,786.0,36.6,59.0,15.1,102.90625,69.329994,26.5,74.28106,7.729527,1010.6,0.0,0.0
Karachi,2025-10-14 17:00:00+00:00,40.4,34.5,672.0,36.2,60.0,14.8,101.90625,69.01,26.4,69.837265,8.338489,1010.4,0.0,0.0
Karachi,2025-10-14 18:00:00+00:00,40.7,34.7,551.0,34.6,62.0,14.3,100.64584,68.60667,25.8,72.58321,7.9220443,1010.4,0.0,0.0
Karachi,2025-10-14 19:00:00+00:00,40.4,34.3,432.0,32.2,61.0,13.3,99.28191,68.13,25.6,72.101295,8.55142,1010.1,0.0,0.0
Karachi,2025-10-14 20:00:00+00:00,39.5,33.9,306.0,28.5,61.0,12.2,97.89893,67.61,24.85,76.566,8.777654,1010.1,0.0,0.0
Karachi,2025-10-14 21:00:00+00:00,37.5,32.6,219.0,24.6,62.0,11.2,96.69327,67.15667,24.45,77.69602,9.179999,1009.8,0.0,0.0
Karachi,2025-10-14 22:00:00+00:00,35.6,30.6,159.0,19.3,66.0,10.4,95.68262,66.776665,24.1,78.85463,8.827344,1009.6,0.0,0.0
Karachi,2025-10-14 23:00:00+00:00,34.3,29.1,138.0,13.6,71.0,9.8,94.804955,66.44667,23.55,83.544304,9.144637,1009.6,0.0,0.0
Karachi,2025-10-15 00:00:00+00:00,33.9,28.1,237.0,10.7,75.0,9.3,94.03368,66.15666,23.65,85.89942,10.018743,1009.8,0.0,0.0
Karachi,2025-10-15 01:00:00+00:00,34.2,28.2,602.0,17.4,66.0,9.9,93.19149,65.840004,23.7,81.77778,9.906544,1010.1,0.0,0.0
Karachi,2025-10-15 02:00:00+00:00,36.9,30.7,1088.0,26.2,56.0,10.7,92.40248,65.543335,23.9,75.709694,8.958504,1010.8,0.0,0.0
Karachi,2025-10-15 03:00:00+00:00,39.3,34.2,1338.0,30.2,57.0,12.2,91.55142,65.22333,25.3,65.82479,6.689125,1011.3,0.0,0.0
Karachi,2025-10-15 04:00:00+00:00,37.8,31.0,1118.0,24.5,80.0,15.0,90.62943,64.87666,28.05,49.81617,7.5685663,1011.6,0.0,0.0
Karachi,2025-10-15 05:00:00+00:00,32.0,26.1,663.0,14.0,116.0,18.3,89.68971,64.52333,30.65,33.118217,9.826088,1011.6,0.0,0.0
Karachi,2025-10-15 06:00:00+00:00,26.1,21.7,324.0,6.0,144.0,20.5,88.90071,64.22667,32.4,26.185019,9.0,1011.6,0.0,0.0
Karachi,2025-10-15 07:00:00+00:00,21.0,17.7,253.0,3.6,158.0,20.2,88.359924,65.09091,33.45,22.098299,5.4744864,1010.7,0.0,0.0
Karachi,2025-10-15 08:00:00+00:00,20.3,17.5,298.0,3.7,166.0,18.7,87.71277,66.545456,34.1,20.462141,4.503598,1009.8,0.0,0.0
Karachi,2025-10-15 09:00:00+00:00,21.1,18.4,348.0,4.6,170.0,17.9,87.047874,67.27273,34.25,21.061111,9.278297,1009.1,0.0,0.0
Karachi,2025-10-15 10:00:00+00:00,22.3,19.6,364.0,5.0,174.0,18.8,86.39185,68.0,33.9,23.201994,13.379461,1008.6,0.0,2.0
Karachi,2025-10-15 11:00:00+00:00,23.3,20.5,385.0,6.2,173.0,20.3,93.06971,67.818184,33.05,25.32783,15.726067,1008.4,0.0,3.0
Karachi,2025-10-15 12:00:00+00:00,28.6,25.4,422.0,10.1,166.0,21.5,117.72959,66.545456,31.2,31.885038,15.697197,1009.0,0.0,2.0
Karachi,2025-10-15 13:00:00+00:00,37.0,34.3,490.0,20.6,137.0,20.8,136.01192,62.793335,29.35,43.48167,11.672275,1009.6,0.0,0.0
Karachi,2025-10-15 14:00:00+00:00,41.6,38.6,574.0,35.1,96.0,19.8,140.47618,62.89667,28.05,55.28616,9.793059,1009.9,0.0,0.0
Karachi,2025-10-15 15:00:00+00:00,41.0,37.8,643.0,45.3,66.0,18.9,130.27211,63.030006,27.25,63.02666,11.272657,1010.1,0.0,0.0
Karachi,2025-10-15 16:00:00+00:00,41.0,37.8,702.0,47.9,55.0,18.5,110.714294,63.133335,26.75,61.5576,9.807935,1010.6,0.0,0.0
Karachi,2025-10-15 17:00:00+00:00,41.1,38.2,746.0,46.3,53.0,18.4,87.11734,63.243336,26.4,61.478817,7.7879906,1011.0,0.0,0.0
Karachi,2025-10-15 18:00:00+00:00,41.0,38.2,730.0,42.6,55.0,17.8,86.61348,63.366665,25.7,65.49728,7.754637,1011.0,0.0,0.0
Karachi,2025-10-15 19:00:00+00:00,39.6,37.0,603.0,36.5,58.0,16.5,86.92375,63.483334,25.65,67.562485,7.889258,1010.8,0.0,0.0
Karachi,2025-10-15 20:00:00+00:00,36.3,34.0,416.0,28.4,65.0,14.8,87.163124,63.573334,25.15,73.59988,8.604301,1010.5,0.0,0.0
Karachi,2025-10-15 21:00:00+00:00,32.8,30.6,280.0,21.4,71.0,13.3,87.17198,63.576664,24.7,77.49365,9.741642,1010.1,0.0,0.0
Karachi,2025-10-15 22:00:00+00:00,29.9,27.6,209.0,15.5,77.0,12.0,86.994675,63.51,24.8,70.40737,10.223619,1009.7,0.0,0.0
Karachi,2025-10-15 23:00:00+00:00,27.6,25.4,189.0,10.7,82.0,10.9,86.728714,63.409996,24.75,59.570454,10.228373,1009.7,0.0,0.0
Karachi,2025-10-16 00:00:00+00:00,28.8,26.7,283.0,14.0,74.0,11.9,86.400696,63.286663,24.4,57.616028,8.777654,1009.8,0.0,0.0
Karachi,2025-10-16 01:00:00+00:00,27.9,25.8,615.0,24.1,64.0,12.9,86.27659,63.239998,24.2,52.084938,8.536252,1010.3,0.0,0.0
Karachi,2025-10-16 02:00:00+00:00,30.6,28.5,1061.0,37.4,51.0,14.4,86.06383,63.16,24.3,46.174095,8.65873,1011.0,0.0,0.0
Karachi,2025-10-16 03:00:00+00:00,36.1,34.3,1312.0,43.4,52.0,16.6,85.86879,63.086666,26.0,38.799946,7.10031,1011.4,0.0,0.0
Karachi,2025-10-16 04:00:00+00:00,33.6,31.0,1178.0,34.8,79.0,20.3,85.877655,63.09,28.7,32.360535,5.5829024,1011.9,0.0,0.0
Karachi,2025-10-16 05:00:00+00:00,29.7,25.8,848.0,18.9,120.0,24.6,85.87766,63.09,31.6,26.855787,5.720489,1012.0,0.0,0.0
Karachi,2025-10-16 06:00:00+00:00,23.1,19.2,584.0,6.9,152.0,26.9,85.85106,64.0,33.75,19.359892,2.4216523,1011.8,0.0,0.0
Karachi,2025-10-16 07:00:00+00:00,22.6,18.4,488.0,3.4,168.0,25.5,85.62943,66.90909,34.7,17.56115,6.193674,1010.8,0.0,0.0
Karachi,2025-10-16 08:00:00+00:00,23.7,19.2,458.0,3.8,176.0,22.1,85.69149,68.36364,34.8,19.949137,8.865799,1010.1,0.0,0.0
Karachi,2025-10-16 09:00:00+00:00,24.5,19.7,446.0,5.0,179.0,19.7,85.8422,68.90909,34.7,22.042953,10.730778,1009.3,0.0,0.0
Karachi,2025-10-16 10:00:00+00:00,25.0,20.1,428.0,5.0,180.0,19.5,85.95745,69.09091,34.5,22.893345,11.870451,1008.9,0.0,0.0
Karachi,2025-10-16 11:00:00+00:00,25.4,20.6,429.0,5.9,177.0,20.2,101.785706,68.545456,33.9,23.514277,13.1041975,1009.0,0.0,0.0
Karachi,2025-10-16 12:00:00+00:00,25.7,21.7,471.0,10.6,167.0,22.1,128.35884,66.72727,32.85,25.871267,11.705537,1009.5,0.0,0.0
Karachi,2025-10-16 13:00:00+00:00,36.0,32.6,590.0,22.3,137.0,21.2,147.06631,63.016666,31.6,28.989044,9.340941,1009.8,0.0,0.0
Karachi,2025-10-16 14:00:00+00:00,40.9,38.0,751.0,38.6,96.0,20.0,150.5102,62.96,30.25,34.55776,7.256032,1010.4,0.0,0.0
Karachi,2025-10-16 15:00:00+00:00,41.8,38.6,872.0,50.8,64.0,19.3,138.7755,62.939995,28.7,43.864307,6.9153743,1011.1,0.0,0.0
Karachi,2025-10-16 16:00:00+00:00,43.7,39.9,931.0,55.4,52.0,19.5,116.666664,62.966667,27.9,49.303883,7.344794,1011.8,0.0,0.0
Karachi,2025-10-16 17:00:00+00:00,45.9,41.9,949.0,56.0,50.0,20.2,90.306114,63.036667,27.5,51.77021,7.970972,1012.0,0.0,0.0
Karachi,2025-10-16 18:00:00+00:00,48.5,44.2,909.0,55.3,48.0,20.5,86.063835,63.16,26.65,53.903145,6.8423676,1012.0,0.0,0.0
Karachi,2025-10-16 19:00:00+00:00,51.8,47.1,772.0,54.7,43.0,20.1,86.59576,63.360004,26.2,53.789642,6.198903,1011.8,0.0,0.0
Karachi,2025-10-16 20:00:00+00:00,52.6,47.8,576.0,52.9,39.0,19.3,87.49114,63.69667,25.6,56.810963,4.278551,1011.8,0.0,0.0
Karachi,2025-10-16 21:00:00+00:00,50.5,45.9,425.0,48.4,40.0,18.3,88.71455,64.15667,24.85,59.97403,3.6179552,1011.7,0.0,0.0
Karachi,2025-10-16 22:00:00+00:00,46.2,41.7,324.0,37.8,51.0,16.8,90.07093,64.66667,24.15,62.539818,6.151683,1011.6,0.0,0.0
Karachi,2025-10-16 23:00:00+00:00,41.2,36.8,268.0,24.4,67.0,15.1,91.32092,65.13667,24.05,60.36344,8.197414,1011.8,0.0,0.0
Karachi,2025-10-17 00:00:00+00:00,38.0,33.5,339.0,19.2,74.0,14.7,92.331566,65.51667,24.45,52.31904,8.709098,1011.9,0.0,0.0
Karachi,2025-10-17 01:00:00+00:00,36.0,31.7,685.0,27.6,66.0,15.2,92.934395,65.74333,24.0,50.20012,8.827343,1012.1,0.0,0.0
Karachi,2025-10-17 02:00:00+00:00,38.3,34.1,1159.0,38.6,58.0,16.1,93.45745,65.94,23.9,47.452106,9.430694,1012.7,0.0,0.0
Karachi,2025-10-17 03:00:00+00:00,42.3,38.8,1405.0,43.1,61.0,17.7,93.953896,66.12666,25.8,39.655197,8.669949,1013.3,0.0,0.0
Karachi,2025-10-17 04:00:00+00:00,40.6,36.0,1193.0,34.6,89.0,21.0,94.352844,66.27667,29.05,31.710968,7.040739,1013.2,0.0,0.0
Karachi,2025-10-17 05:00:00+00:00,36.3,30.5,753.0,19.6,129.0,24.9,94.7961,66.44334,32.05,24.73015,7.7734165,1013.3,0.0,0.0
Karachi,2025-10-17 06:00:00+00:00,31.2,24.8,416.0,8.1,160.0,27.0,95.21277,66.6,33.65,20.490225,6.4624763,1013.3,0.0,0.0
Karachi,2025-10-17 07:00:00+00:00,31.1,19.7,317.0,4.4,173.0,25.3,95.70921,67.818184,34.65,17.731447,2.4149535,1012.2,0.0,0.0
Karachi,2025-10-17 08:00:00+00:00,32.0,19.3,322.0,4.2,178.0,21.8,95.82447,68.72727,35.05,16.75554,3.745557,1011.2,0.0,0.0
Karachi,2025-10-17 09:00:00+00:00,32.7,19.4,359.0,5.2,179.0,19.4,95.833336,68.90909,35.2,18.479984,6.698806,1010.6,0.0,0.0
Karachi,2025-10-17 10:00:00+00:00,33.4,19.7,407.0,5.7,180.0,19.8,95.80674,69.09091,35.1,19.48771,8.37532,1010.0,0.0,0.0
Karachi,2025-10-17 11:00:00+00:00,33.8,20.3,487.0,7.3,177.0,21.4,110.926865,68.545456,34.05,22.475315,12.984975,1010.0,0.0,0.0
Karachi,2025-10-17 12:00:00+00:00,28.2,17.7,590.0,13.2,166.0,22.2,135.58673,66.799995,32.35,23.908615,14.110209,1010.5,0.0,0.0
Karachi,2025-10-17 13:00:00+00:00,34.5,28.1,738.0,24.2,137.0,21.1,151.46683,66.666664,31.05,28.363863,8.731391,1011.0,0.0,0.0
Karachi,2025-10-17 14:00:00+00:00,36.9,32.8,909.0,39.5,98.0,19.6,152.74236,66.51666,29.65,38.551136,10.813492,1011.3,0.0,0.0
Karachi,2025-10-17 15:00:00+00:00,37.8,34.5,1029.0,51.6,67.0,18.9,140.47618,66.34333,28.8,41.822964,7.0568266,1012.1,0.0,0.0
Karachi,2025-10-17 16:00:00+00:00,39.8,36.6,1082.0,57.9,54.0,19.9,117.94218,66.20667,27.95,45.380756,6.391901,1012.7,0.0,0.0
Karachi,2025-10-17 17:00:00+00:00,43.0,39.5,1084.0,61.0,51.0,21.7,93.874115,66.096664,27.35,49.31635,6.889557,1013.0,0.0,0.0
Karachi,2025-10-17 18:00:00+00:00,47.3,43.2,1006.0,60.7,50.0,22.6,93.66135,66.01666,26.45,53.852737,5.441838,1013.2,0.0,0.0
Karachi,2025-10-17 19:00:00+00:00,49.8,45.4,782.0,56.0,50.0,21.9,93.572685,65.98334,25.45,61.07079,7.6473517,1012.9,0.0,0.0
Karachi,2025-10-17 20:00:00+00:00,48.1,43.8,478.0,47.9,53.0,20.4,93.421974,65.92666,24.75,72.62418,9.939196,1012.8,0.0,0.0
Karachi,2025-10-17 21:00:00+00:00,42.0,38.3,259.0,39.1,58.0,18.5,93.067375,65.793335,24.6,82.645065,10.589448,1012.0,0.0,0.0
Karachi,2025-10-17 22:00:00+00:00,36.8,32.9,165.0,28.2,69.0,16.0,92.393616,65.54,24.65,85.21473,9.600937,1011.8,0.0,0.0
Karachi,2025-10-17 23:00:00+00:00,33.2,29.0,157.0,16.7,83.0,13.2,91.61348,65.246666,24.45,83.90214,9.227524,1011.7,0.0,0.0
Karachi,2025-10-18 00:00:00+00:00,34.0,29.8,285.0,15.5,83.0,14.3,90.92199,64.986664,24.2,76.22893,8.880405,1011.7,0.0,0.0
Karachi,2025-10-18 01:00:00+00:00,34.0,29.5,691.0,25.1,72.0,14.9,90.59398,64.863335,23.7,71.08908,8.880405,1011.7,0.0,0.0
Karachi,2025-10-18 02:00:00+00:00,38.3,33.8,1234.0,37.9,58.0,16.0,90.39894,64.79,23.25,67.07854,8.338489,1012.2,0.0,0.0
Karachi,2025-10-18 03:00:00+00:00,43.3,39.0,1539.0,43.9,58.0,17.9,90.37234,64.78,24.65,56.57897,6.9550843,1012.5,0.0,0.0
Karachi,2025-10-18 04:00:00+00:00,44.2,39.2,1376.0,36.4,84.0,21.7,90.39007,64.78667,27.75,44.31477,4.327493,1012.9,0.0,0.0
Karachi,2025-10-18 05:00:00+00:00,41.2,34.6,975.0,22.0,124.0,26.3,90.67376,64.89333,31.25,29.669744,4.1085763,1012.6,0.0,0.0
Karachi,2025-10-18 06:00:00+00:00,35.7,27.3,654.0,10.8,157.0,29.3,91.03723,65.03,33.85,21.976519,3.9844694,1012.6,0.0,0.0
Karachi,2025-10-18 07:00:00+00:00,34.5,22.8,540.0,6.5,174.0,29.1,91.25886,68.0,34.9,17.973595,3.572898,1011.6,0.0,0.0
Karachi,2025-10-18 08:00:00+00:00,35.2,23.4,507.0,5.4,185.0,27.2,91.53368,70.0,35.2,19.644331,7.674842,1010.6,0.0,0.0
